Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,LazyList,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,produceToIndex,13,4,1
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,get,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,size,4,1,0
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,iterator,12,1,0
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,hasNext,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,next,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,set,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,add,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,remove,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,clear,4,1,0
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,add,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,LazyList,addAll,7,2,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,ListeningList,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,onChange,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,size,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,contains,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,iterator,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,toArray,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,forEach,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,toArray,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,add,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,remove,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,containsAll,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,addAll,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,addAll,5,1,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,removeAll,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,removeIf,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,retainAll,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,replaceAll,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,sort,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,clear,4,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,get,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,set,5,1,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,add,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,remove,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,indexOf,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,lastIndexOf,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,listIterator,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,listIterator,36,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,hasNext,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,next,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,hasPrevious,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,previous,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,nextIndex,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,previousIndex,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,remove,4,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,set,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,add,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,subList,3,1,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,spliterator,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,stream,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningList,parallelStream,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ListeningLong2ObjectOpenHashMap,ListeningLong2ObjectOpenHashMap,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningLong2ObjectOpenHashMap,put,10,3,2
java,me.jellysquid.mods.lithium.common.util.collections,ListeningLong2ObjectOpenHashMap,remove,7,2,1
java,me.jellysquid.mods.lithium.common.util.collections,ListeningLong2ObjectOpenHashMap,apply,0,1,2
java,me.jellysquid.mods.lithium.common.util.collections,Callback,apply,0,1,2
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,MaskedList,8,1,2
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,MaskedList,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,totalSize,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,addOrSet,10,2,2
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,setVisible,6,2,2
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,iterator,16,1,0
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,hasNext,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,next,6,1,0
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,spliterator,15,2,0
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,tryAdvance,9,2,1
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,add,8,2,1
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,remove,25,4,1
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,get,11,3,1
java,me.jellysquid.mods.lithium.common.util.collections,MaskedList,size,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,Object2BooleanCacheTable,Object2BooleanCacheTable,6,1,2
java,me.jellysquid.mods.lithium.common.util.collections,Object2BooleanCacheTable,hash,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,Object2BooleanCacheTable,get,10,2,1
java,me.jellysquid.mods.lithium.common.util.collections,Object2BooleanCacheTable,Node,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,Node,Node,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilterableList,PredicateFilterableList,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilterableList,onChange,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilterableList,getFiltered,6,2,1
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilterableList,PredicateFilteredList,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilterableList,get,13,4,1
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilterableList,size,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilteredList,PredicateFilteredList,5,1,1
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilteredList,get,13,4,1
java,me.jellysquid.mods.lithium.common.util.collections,PredicateFilteredList,size,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,ReferenceMaskedList,8,1,2
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,ReferenceMaskedList,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,totalSize,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,addOrSet,10,2,2
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,setVisible,6,2,2
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,iterator,16,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,hasNext,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,next,6,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,spliterator,15,2,0
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,tryAdvance,9,2,1
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,add,8,2,1
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,remove,25,4,1
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,get,11,3,1
java,me.jellysquid.mods.lithium.common.util.collections,ReferenceMaskedList,size,3,1,0
java,me.jellysquid.mods.lithium.common.util.deduplication,LithiumInterner,getCanonical,3,1,1
java,me.jellysquid.mods.lithium.common.util.deduplication,LithiumInterner,deleteCanonical,3,1,1
java,me.jellysquid.mods.lithium.common.util.lock,NullLock,lock,2,1,0
java,me.jellysquid.mods.lithium.common.util.lock,NullLock,lockInterruptibly,2,1,0
java,me.jellysquid.mods.lithium.common.util.lock,NullLock,tryLock,3,1,0
java,me.jellysquid.mods.lithium.common.util.lock,NullLock,tryLock,3,1,2
java,me.jellysquid.mods.lithium.common.util.lock,NullLock,unlock,2,1,0
java,me.jellysquid.mods.lithium.common.util.lock,NullLock,newCondition,3,1,0
java,me.jellysquid.mods.lithium.common.util.lock,NullReadWriteLock,readLock,3,1,0
java,me.jellysquid.mods.lithium.common.util.lock,NullReadWriteLock,writeLock,3,1,0
java,me.jellysquid.mods.lithium.common.util.math,CompactSineLUT,sin,3,1,1
java,me.jellysquid.mods.lithium.common.util.math,CompactSineLUT,cos,3,1,1
java,me.jellysquid.mods.lithium.common.util.math,CompactSineLUT,lookup,10,2,1
java,me.jellysquid.mods.lithium.common.util.math,MutableVec3d,getX,3,1,0
java,me.jellysquid.mods.lithium.common.util.math,MutableVec3d,getY,3,1,0
java,me.jellysquid.mods.lithium.common.util.math,MutableVec3d,getZ,3,1,0
java,me.jellysquid.mods.lithium.common.util.math,MutableVec3d,add,5,1,1
java,me.jellysquid.mods.lithium.common.util.math,MutableVec3d,toImmutable,3,1,0
java,me.jellysquid.mods.lithium.common.world.blockentity,BlockEntityGetter,lithium$getLoadedExistingBlockEntity,0,1,1
java,me.jellysquid.mods.lithium.common.world.blockentity,SupportCache,lithium$isSupported,0,1,0
java,me.jellysquid.mods.lithium.common.world.blockview,SingleBlockViewException,SingleBlockViewException,3,1,0
java,me.jellysquid.mods.lithium.common.world.blockview,SingleBlockViewException,fillInStackTrace,4,1,0
java,me.jellysquid.mods.lithium.common.world.chunk,ChunkHolderExtended,lithium$updateLastAccessTime,0,1,1
java,me.jellysquid.mods.lithium.common.world.chunk,ChunkStatusTracker,onChunkStatusChange,8,3,3
java,me.jellysquid.mods.lithium.common.world.chunk,ChunkStatusTracker,registerUnloadCallback,3,1,1
java,me.jellysquid.mods.lithium.common.world.chunk,ClassGroupFilterableList,lithium$getAllOfGroupType,0,1,1
java,me.jellysquid.mods.lithium.common.world.chunk,CompactingPackedIntegerArray,lithium$compact,0,1,3
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,LithiumHashPalette,8,1,6
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,LithiumHashPalette,6,2,4
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,LithiumHashPalette,9,1,3
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,index,7,2,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,hasAny,8,3,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,computeEntry,12,3,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,addEntry,10,2,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,resize,3,1,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,get,13,3,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,readPacket,7,2,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,writePacket,7,2,1
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,getPacketSize,7,2,0
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,getSize,3,1,0
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,copy,3,1,0
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,clear,5,1,0
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,getElements,9,3,0
java,me.jellysquid.mods.lithium.common.world.chunk,LithiumHashPalette,create,3,1,4
java,me.jellysquid.mods.lithium.common.world.chunk.heightmap,CombinedHeightmapUpdate,updateHeightmaps,123,32,9
java,me.jellysquid.mods.lithium.common.world,ChunkAwareEntityIterable,lithium$IterateEntitiesInTrackedSections,0,1,0
java,me.jellysquid.mods.lithium.common.world,ChunkRandomSource,lithium$getRandomPosInChunk,0,1,5
java,me.jellysquid.mods.lithium.common.world,ChunkView,lithium$getLoadedChunk,0,1,2
java,me.jellysquid.mods.lithium.common.world,ClimbingMobCachingSection,lithium$collectPushableEntities,0,1,5
java,me.jellysquid.mods.lithium.common.world,ClimbingMobCachingSection,lithium$onEntityModifiedCachedBlock,0,1,2
java,me.jellysquid.mods.lithium.common.world,ExplosionCache,lithium_fabric$cacheExposure,0,1,2
java,me.jellysquid.mods.lithium.common.world,LithiumData,Data,2,1,6
java,me.jellysquid.mods.lithium.common.world,LithiumData,lithium$getData,0,1,0
java,me.jellysquid.mods.lithium.common.world,ServerWorldExtended,lithium$setNavigationActive,0,1,1
java,me.jellysquid.mods.lithium.common.world,ServerWorldExtended,lithium$setNavigationInactive,0,1,1
java,me.jellysquid.mods.lithium.common.world,WorldHelper,getEntitiesForCollision,10,3,3
java,me.jellysquid.mods.lithium.common.world,WorldHelper,getOtherEntitiesForCollision,12,4,4
java,me.jellysquid.mods.lithium.common.world,WorldHelper,getEntityCacheOrNull,9,3,1
java,me.jellysquid.mods.lithium.common.world,WorldHelper,getEntitiesOfClassGroup,17,4,4
java,me.jellysquid.mods.lithium.common.world,WorldHelper,getPushableEntities,5,1,5
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunk,5,1,1
java,me.jellysquid.mods.lithium.common.world,WorldHelper,areNeighborsWithinSameChunkSection,6,1,3
java,me.jellysquid.mods.lithium.common.world,WorldHelper,arePosWithinSameChunk,3,1,2
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,NearbyPointOfInterestStream,61,10,8
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,initChunkPositions,16,4,3
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,tryAdvance,29,8,1
java,me.jellysquid.mods.lithium.common.world.interests.iterator,NearbyPointOfInterestStream,tryAdvancePoint,14,4,1
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,SphereChunkOrderedPoiSetSpliterator,14,1,3
java,me.jellysquid.mods.lithium.common.world.interests.iterator,SphereChunkOrderedPoiSetSpliterator,tryAdvance,23,6,1
java,me.jellysquid.mods.lithium.common.world.interests,PointOfInterestSetExtended,lithium$collectMatchingPoints,0,1,3
java,me.jellysquid.mods.lithium.common.world.interests,PointOfInterestStorageExtended,lithium$findNearestForPortalLogic,0,1,6
java,me.jellysquid.mods.lithium.common.world.interests,RegionBasedStorageSectionExtended,lithium$getWithinChunkColumn,0,1,2
java,me.jellysquid.mods.lithium.common.world.interests,RegionBasedStorageSectionExtended,lithium$getInChunkColumn,0,1,2
java,me.jellysquid.mods.lithium.common.world.interests.types,PointOfInterestTypeHelper,init,6,2,1
java,me.jellysquid.mods.lithium.common.world.interests.types,PointOfInterestTypeHelper,shouldScan,3,1,1
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,lithium$onWorldBorderShapeChange,0,1,1
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onAreaReplaced,3,1,1
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onSizeChange,3,1,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onInterpolateSize,3,1,4
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onCenterChanged,3,1,3
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onWarningTimeChanged,2,1,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onWarningBlocksChanged,2,1,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onDamagePerBlockChanged,2,1,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnce,onSafeZoneChanged,2,1,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,WorldBorderListenerOnceMulti,3,1,0
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,add,3,1,1
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onAreaReplaced,6,2,1
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onSizeChange,6,2,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onInterpolateSize,6,2,4
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onCenterChanged,6,2,3
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onWarningTimeChanged,6,2,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onWarningBlocksChanged,6,2,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onDamagePerBlockChanged,6,2,2
java,me.jellysquid.mods.lithium.common.world.listeners,WorldBorderListenerOnceMulti,onSafeZoneChanged,6,2,2
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,OrderedTickQueue,7,1,1
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,OrderedTickQueue,3,1,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,clear,8,1,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,iterator,16,2,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,hasNext,3,1,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,next,3,1,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,poll,14,3,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,peek,9,3,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,offer,15,3,1
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,size,3,1,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,handleCompaction,17,3,1
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,sort,9,2,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,removeNullsAndConsumed,13,3,0
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,getTickAtIndex,6,2,1
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,setTickAtIndex,6,2,2
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,copyArray,7,2,2
java,me.jellysquid.mods.lithium.common.world.scheduler,OrderedTickQueue,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.pathing,AbstractBlockStateMixin,init,21,2,1
java,me.jellysquid.mods.lithium.mixin.ai.pathing,AbstractBlockStateMixin,lithium$getPathNodeType,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.pathing,AbstractBlockStateMixin,lithium$getNeighborPathNodeType,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.pathing,AbstractBlockStateMixin,asBlockState,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.pathing,AbstractBlockStateMixin,getBlock,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.pathing,BirdPathNodeMakerMixin,getNodeTypeFromNeighbors,3,1,5
java,me.jellysquid.mods.lithium.mixin.ai.pathing,ChunkCacheMixin,init,10,2,4
java,me.jellysquid.mods.lithium.mixin.ai.pathing,ChunkCacheMixin,getBlockState,19,5,1
java,me.jellysquid.mods.lithium.mixin.ai.pathing,ChunkCacheMixin,getFluidState,3,1,1
java,me.jellysquid.mods.lithium.mixin.ai.pathing,LandPathNodeMakerMixin,getLithiumCachedCommonNodeType,6,2,4
java,me.jellysquid.mods.lithium.mixin.ai.pathing,LandPathNodeMakerMixin,doNotIteratePositionsIfLithiumSinglePosCall,7,3,9
java,me.jellysquid.mods.lithium.mixin.ai.pathing,LandPathNodeMakerMixin,getNodeTypeFromNeighbors,3,1,5
java,me.jellysquid.mods.lithium.mixin.ai.pathing,PathContextAccessor,getLastNodePos,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.pathing,PathContextMixin,getWorldIfNonNull,6,2,2
java,me.jellysquid.mods.lithium.mixin.ai.pathing,PathContextMixin,getBlockPosIfNonNull,6,2,2
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PointOfInterestStorageMixin,PointOfInterestStorageMixin,3,1,6
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PointOfInterestStorageMixin,preloadChunks,21,5,3
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PointOfInterestStorageMixin,lithium$preloadChunkIfAnySubChunkContainsPOI,17,6,5
java,me.jellysquid.mods.lithium.mixin.ai.poi.fast_portals,PortalForcerMixin,getPortalPos,7,1,3
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestSetMixin,getPointsByTypeIterator,8,2,1
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestSetMixin,reinit,3,1,4
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestSetMixin,lithium$collectMatchingPoints,8,2,3
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestSetMixin,getWithDynamicTypeFilter,14,6,3
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestSetMixin,getWithSingleTypeFilter,11,4,3
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestSetMixin,computeIfAbsent,3,1,3
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,PointOfInterestStorageMixin,3,1,6
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getInChunk,3,1,3
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getPosition,11,3,6
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getNearestPosition,3,1,4
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getNearestPosition,4,1,5
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,count,3,1,4
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,getInCircle,3,1,4
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,lithium$findNearestForPortalLogic,11,2,6
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSortedStream,6,1,4
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,withinSphereChunkSectionSorted,23,5,4
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,streamOutwards,4,1,7
java,me.jellysquid.mods.lithium.mixin.ai.poi,PointOfInterestStorageMixin,scanAndPopulate,0,1,3
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,get,0,1,1
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,loadDataAt,0,1,1
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,init,4,1,7
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,onEntryRemoved,16,4,2
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,onEntryAdded,14,3,2
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,lithium$getWithinChunkColumn,16,4,2
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,lithium$getInChunkColumn,22,4,2
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,computeNext,10,3,0
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,getNonEmptyPOISections,9,2,2
java,me.jellysquid.mods.lithium.mixin.ai.poi,SerializingRegionBasedStorageMixin,getNonEmptySections,7,2,2
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,HideInHomeTaskMixin,useFasterPOILookup,3,1,7
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,HideInHomeTaskMixin,useFasterPOILookup,3,1,6
java,me.jellysquid.mods.lithium.mixin.ai.poi.tasks,RaiderEntityAttackHomeGoalMixin,redirect,3,1,7
java,me.jellysquid.mods.lithium.mixin.ai.raid,PickupBannerAsLeaderGoalMixin,getOminousBanner,7,2,1
java,me.jellysquid.mods.lithium.mixin.ai.raid,RaiderEntityMixin,RaiderEntityMixin,3,1,2
java,me.jellysquid.mods.lithium.mixin.ai.raid,RaiderEntityMixin,getOminousBanner,7,2,1
java,me.jellysquid.mods.lithium.mixin.ai.raid,RaidMixin,getCurrentRaiderHealth,0,1,0
java,me.jellysquid.mods.lithium.mixin.ai.raid,RaidMixin,onTick,6,2,1
java,me.jellysquid.mods.lithium.mixin.ai.raid,RaidMixin,updateBar,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.sensor.secondary_poi,SecondaryPointsOfInterestSensorMixin,skipUselessSense,6,2,3
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,onTasksChanged,4,1,0
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,onPossibleActivitiesChanged,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,initPossibleTasks,15,5,0
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,getPossibleTasks,6,2,0
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,getCurrentlyRunningTasks,6,2,0
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,initCurrentlyRunningTasks,11,4,0
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,startTasks,8,3,2
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,getRunningTasks,3,1,0
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,reinitializeBrainCollections,3,1,5
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,reinitializeTasksSorted,3,1,5
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,reinitializeTasksSorted,3,1,1
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,onPossibleActivitiesChanged,3,1,2
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,removeStoppedTask,5,2,6
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,removeTaskIfStopped,5,2,6
java,me.jellysquid.mods.lithium.mixin.ai.task.launch,BrainMixin,addStartedTasks,6,2,1
java,me.jellysquid.mods.lithium.mixin.ai.task.memory_change_counting,BrainMixin,increaseMemoryModificationCount,7,2,3
